DMIS ID Facility Code	Facility
7110	7110	BMC NAV CAPODICHINO
7111	7111	DENTAC COMMAND-FT. BRAGG
7112	7112	BMC MCAS TORII STATION
7113	7113	CONNOR CTMC
7114	7114	BMC USNCS YOKOSUKA-JAPAN
7115	7115	USADC-MARSHALL FT. DRUM
7116	7116	STONE DENTAL CLINIC
7117	7117	USADC 121 HOSP/ORAL SURGERY
7118	7118	DISPENSARY-CAMP HOVEY
7119	7119	EASY CASEY COMBINED AID STATIO
7120	7120	HHC 2D (FWD) WRD MED SEC AID S
7121	7121	HHC AVN BDE AID ST-CAMP STANLE
7122	7122	NSWC WHITE OAK
7123	7123	1/2 AVB AUD STA-CAMP LAGUARDIA
7124	7124	BMC NRTF-CAPAS TARLAC
7125	7125	2/2 AVN AID STA-CAMP STANLEY
7126	7126	BMA NALF GOLIAD
7127	7127	BMA NALF ORANGE GROVE
7128	7128	BMC NPB-BOONE
7129	7129	5/17 CAV AID STA-CAMP MOBILE
7130	7130	5/17 CAV AID STA-CAMP PELHAM
7131	7131	1/5 IN AID STA-CAMP HOVEY
7132	7132	1/506 IN AID STA-CAMP GREAVES
7133	7133	44 ENG AID STA-CAMP HOWZE
7134	7134	5 ADS AID STA-CAMP STANTON
7135	7135	BUDGE DENT. CLIN-FT. SAM HOUST
7136	7136	USADC-RHOADES
7137	7137	6th ASF-KEESLER
7138	7138	NHCL EVERETT
7139	7139	1st SPEC OPS MED GRP-HURLBURT
7140	7140	BMC PHILADELPHIA-DET. FT. DIX
7141	7141	BDC NAVAL STATION EVERETT
7142	7142	502nd MASH (TOE)
7143	7143	ROBINSON CLINIC-FT. BRAGG
7144	7144	BDC BREMERTON
7145	7145	USADC-5 FT. LEWIS
7146	7146	42 DENTAL SQ/SGD-GUNTER
7147	7147	TMC-3-WRAMC
7148	7148	WRAIR
7149	7149	TMC-9-WRAMC
7150	7150	BMC JUSMAG-MANILA
7151	7151	NAVAL MEDICAL CMD PACIFIC RGN
7152	7152	AHC COLEMAN
7153	7153	761st MED DET-KNIELINGEN
7154	7154	MILLS TROOP CLINIC-FT. DIX
7155	7155	BDC NAVSTA US NAVAL ACADEMY
7156	7156	BDC NEWPORT
7157	7157	BMC CAMP SCHWAB-DUP OF 7107
7158	7158	INACT-NAVAL AEROSPACE MED INST
7159	7159	SAUFLEY FIELD FEDERAL PRISON
7160	7160	MENTAL HEALTH DPT NH PENSACOLA
7161	7161	67th CSH (TOE)-WUERZBURG
7162	7162	FST-67th CSH-WUERZBURG
7163	7163	FST-212th MASH-WIESBADEN
7164	7164	96th CVL AFFRS BAT (ARB)-BRAGG
7165	7165	6th DENTAL SQUADRON-MACDILL
7166	7166	528th SPPT BAT (SPEC OP)-BRAGG
7167	7167	HQ-USASOC-FT. BRAGG
7168	7168	HQ-1st SFG (AIRBORNE)-LEWIS
7169	7169	1st SFG (1st BATTLION)-OKINAWA
7170	7170	1st SFG (2nd BATTALION)-LEWIS
7171	7171	1st SFG (3rd BATTALION)-LEWIS
7172	7172	HQ-3rd SFG (AIRBORNE)-BRAGG
7173	7173	3rd SFG (1st BATTALION)-BRAGG
7174	7174	3rd SFG (2nd BATTALION)-BRAGG
7175	7175	3rd SFG (3rd BATTALION)-BRAGG
7176	7176	HQ 5th SFG (AIRBORNE)-CAMPBELL
7177	7177	5th SFG (1st BATTALION)-CAMPBL
7178	7178	5th SFG (2nd BATTALION)-CAMPBL
7179	7179	5th SFG (3rd BATTALION)-CAMPBL
7180	7180	HQ 7th SFG (AIRBORNE)-BRAGG
7181	7181	7th SFG (1st BATTALION)-BRAGG
7182	7182	7th SFG (2nd BATTALION)-BRAGG
7183	7183	7th SFG (3rd BATTALION)-BRAGG
7184	7184	HQ 160th SPEC OPS AV REG-CAMPB
7185	7185	160th SOAR (1ST BATTLN)-CAMPBL
7186	7186	160th SOAR (2nd BATTLN)-CAMPBL
7187	7187	160th SOAR (3rd BATTLN)-STEWRT
7188	7188	HQ 75th RANGER REG-BENNING
7189	7189	75th RNGR REG (1st BATTLN)-STE
7190	7190	75th RNGR REG (2nd BATTLN)-LEW
7191	7191	75th RNGR REG (3rd BATTLN)-BEN
7192	7192	10th SFG (1st BATTLN)-STUTTGAR
7193	7193	10th SFG (2nd BATTLN)-CARSON
7194	7194	10th SFG (3rd BATTLN)-CARSON
7195	7195	HQ-USA SPL OP SPPT CMD SOSCOM
7196	7196	BMC CHINHAE KOREA
7197	7197	CONNELLY HLTH CLINIC-FT.GORDON
7198	7198	NELSON MEDICAL CLINIC-FT.KNOX
7199	7199	CONSOLIDATED TMC-FT POLK
7200	7200	460th MED GRP-BUCKLEY AFB
7201	7201	USADC GIEBELSTADT
7202	7202	USADC LEIGHTON
7203	7203	USADC VILSECK
7204	7204	USADC WUERZBURG
7205	7205	USA DC WELCOME CENTER
7206	7206	USADC THOMAS
7207	7207	USADC SELFRIDGE
7208	7208	14TH CSH
7209	7209	SLEDGEHAMMER CLINIC(3RD BDE)
7210	7210	17 MDOS/SGOD-GOODFELLOW
7211	7211	405TH CSH (TOE)
7212	7212	324TH COMBAT SUP. HOSP-HUNGARY
7213	7213	FST-324TH CSH
7214	7214	FST-324TH CSH-TABORFALVA TA
7215	7215	FST-324TH CSH-KAPOSJNLAK
7216	7216	FST-405TH CSH-BOSNIA
7217	7217	NOLA DENTAL-NOLA AIR NATL GD
7218	7218	NOLA AF RESERVE CLINIC
7219	7219	USAFSAM EPIDEMIOLOGY LAB SVC
7220	7220	AFCAPS-LACKLAND AFB
7221	7221	USAF MEDICAL TNG FAC-SHEPPARD
7222	7222	GOWEN FIELD TMC-BOISE
7223	7223	CAMP PARKS TMC-DUBLIN
7224	7224	CAMP RILEA TMC-WARRINGTON
7225	7225	CAMP ROBERTS TMC-ROBERTS
7226	7226	CAMP SAN LUIS OBISPO TMC-SLO
7227	7227	CAMP DOHA HEALTH CLINIC
7228	7228	EAGLE TOWN HEALTH CLINIC
7229	7229	ESKAN VILLAGE HEALTH CLINIC
7230	7230	QATAR AID STATION
7231	7231	NIGHT STALKER CLINIC
7232	7232	FT. MACARTHUR CLINIC
7233	7233	DUPLICATE DMISID 0653
7234	7234	MENWITH HILL MEDICAL CENTER
7235	7235	426TH ABS MED AID STATION
7236	7236	BENNETT FAM CARE CLINIC-HOOD
7237	7237	SACILLE HOSPITAL-SACILLE
7238	7238	THE ADJUTANT GENERAL
7239	7239	SOUTHCOM CLINIC
7240	7240	RAF MENWITH-MENWITH HILL MED
7241	7241	FT WAINWRIGHT-KAMISH DENTAL
7242	7242	TASZAR AHC-TASZAR
7243	7243	94TH GENERAL HOSP-SEAGOVILLE
7244	7244	396TH CSH
7245	7245	423 MEDICAL FLT/SGD-UPWOOD
7246	7246	36 MEDICAL GP/SGOD-ANDERSEN
7247	7247	9TH DENTAL FLT/SGOD-BEALE
7248	7248	70 MEDICAL SQ/SGD-BROOKS
7249	7249	27 AEROMEDICAL DEN SQ-CANNON
7250	7250	422 MEDICAL FLT/SGD-CROUGHTON
7251	7251	96 MEDICAL GP/SGD-EGLIN
7252	7252	90 DS/SGD-FE WARREN
7253	7253	470 MEDICAL FLT/SGD-GEILENKIRC
7254	7254	66 MED GP/SGD OL-ROME-GRIFFISS
7255	7255	75 MEDICAL GP/SGD-HILL
7256	7256	15 MEDICAL GP/SGD-HICKAM
7257	7257	24 DENTAL SG/SGD-HOWARD
7258	7258	1 SPEC OPS DENTAL SQ-HURLBURT
7259	7259	39 DENTAL SQ/CC-INCIRLIK
7260	7260	KELLY DENTAL SERVICES FLIGHT
7261	7261	377TH DENTAL SQ/SGD-KIRTLAND
7262	7262	8 MEDICAL GP/SGDO-KUNSAN
7263	7263	47 DENTAL FLT/SGOD-LAUGHLIN
7264	7264	19 DENTAL SQ/SGD-LITTLE ROCK
7265	7265	61 MEDICAL GRP/SGD-LOS ANGELES
7266	7266	77 MEDICAL GP/SGD-MCCLELLAN
7267	7267	23rd DENTAL SQ/SGD-MOODY
7268	7268	750 MDS/SGD-ONIZUKA
7269	7269	21 DS/SGD-PETERSON
7270	7270	469 ABG/SGD-RHEIN MAIN
7271	7271	86 DENTAL SGDD-SEMBACH
7272	7272	52 DENTAL SQ/CC-SPANGDAHLEM
7273	7273	325 DENTAL SQ/SGD-TYNDALL
7274	7274	71 MEDICAL OPS SQ/SGOD-VANCE
7275	7275	30 DS/SGD-VANDENBERG
7276	7276	509 AEROMEDICAL DEN-WHITEMAN
7277	7277	88 DENTAL SQ/SGD-WRIGHT PATT
7278	7278	BMC COLTS NECK EARL-PIERSIDE
7279	7279	BDC CAMP FOSTER
7280	7280	BDC CAMP COURTNEY
7281	7281	BDC CAMP KINSER
7282	7282	BDC CAMP HANSEN
7283	7283	BDC CAMP SCHWAB
7284	7284	BDC CAMP FUTENMA
7285	7285	US ARMY INST. OF SURG RESEARCH
7286	7286	JOEL CLINIC-FT. BRAGG
7287	7287	USAREUR
7288	7288	BMA HARIO SASEBO JP
7289	7289	CTMC-FT. RILEY
7290	7290	WAMC DENTAL CLINIC
7291	7291	JOEL DENTAL CLINIC
7292	7292	BDC ST MAWGAN
7293	7293	TMC 10-FT. CARSON
7294	7294	CLARK CLINIC-FT. BRAGG
7295	7295	PHYS EXAM STA DENT-FT JACKSON
7296	7296	USADC-(HOSP)MONCRIEF DEC CLIN
7297	7297	RICHARDS-GEBAUR CL-KANSAS CITY
7298	7298	DILORENZO TRICARE HLTH CLN ARL
7299	7299	BDC NATTC PENSACOLA
7300	7300	TMC 9-FT. CARSON
7301	7301	WARRIOR CLINIC-FT. CARSON
7302	7302	USADC GARMISCH
7303	7303	BALKAN THEATER
7304	7304	OP ALLIED FORCE-LANDSTUHL REG
7305	7305	BDC 2ND BN CAMP LEJEUNE
7306	7306	PBO LOS ANGELES VET FACILITY
7307	7307	LA POINTE HEALTH CLINIC
7308	7308	USADC-ONE STOP CLINIC FT BRAGG
7309	7309	USADC-CHILHI FT SHAFTER
7310	7310	USADC-CAMP SHELBY DEN CLIN #6
7311	7311	USADC-HOSP DEN CLIN (EVANS)
7312	7312	USADC-HOSP (WALTER REED HOSP)
7313	7313	USADC-ANDREW RADER DC FT MYER
7314	7314	USADC-FT MCNAIR DENTAL CLINIC
7315	7315	USADC-RECEPTION STATION
7316	7316	USADC-CAMP DAHLONEGA
7317	7317	USADC-HUNTER ARMY AIRFIELD
7318	7318	USADC-IRELAND HOSPITAL DC
7319	7319	USADC-FT DETRICK
7320	7320	USADC-HOSPITAL DENTAL
7321	7321	USADC-PICATINNY DC DOVER
7322	7322	USADC-ONE STOP FT SILL
7323	7323	USADC-HOSPITAL DC BAMC FT SAM
7324	7324	USADC-HOSPITAL DC FT EUSTIS
7325	7325	USADC-HOSPITAL DC FT BELVOIR
7326	7326	USADC-CDI FT LEWIS
7327	7327	USADC-HOSPITAL
7328	7328	USADC-POM DENTAL CLINIC
7329	7329	USADC-#1
7330	7330	USADC-HOSP LANDSTUHL GERMANY
7331	7331	USADC-DENTAL INPROCESSING SEOU
7332	7332	USADC-CAMP EDWARDS
7333	7333	USADC OKUBO FT. LEWIS
7334	7334	USADC-6 FT. STEWART
7335	7335	SOUTHCOM DC
7336	7336	USADC-7 FT. STEWART
7337	7337	AMH FARRELLY AHC-FT. RILEY
7338	7338	USADC-4 FT. CAMPBELL
7339	7339	USADC-NA KOA
7340	7340	USADC-2 FT. CARSON
7341	7341	GATE 10 CLINIC-FT. CAMPBELL
7342	7342	USADC ADKINS-FT. CAMPBELL
7392	7392	FT. LEE IET SOLDIER ATHLETE
7393	7393	FT. SILL IET SOLDIER ATHLETE
7394	7394	PATIENT ADMIN SYS & BIOST ACTV
7395	7395	HQs IMCOM G1 ASAP
7396	7396	ERMC HEDIS PROJECT
7397	7397	US ARMY MRMC
7398	7398	US ARMY MEDICAL COMMAND
7399	7399	US AMEDD CENTER AND SCHOOL
7400	7400	10TH SF GP
7401	7401	V CORPS
7402	7402	21ST TSC
7403	7403	7TH JMTC
7404	7404	V CORPS STB (TOE)
7405	7405	1AD STB (TOE)
7406	7406	2ND SCR CAS (TOE)
7407	7407	170TH IBCTH (TOE)
7408	7408	172ND IN (TOE)
7409	7409	173RD ABCT (TOE)
7410	7410	12th CAB (TOE)
7411	7411	357TH AMD-D (TOE)
7412	7412	16TH SB BAS (TOE)
7413	7413	18TH EN (TOE)
7414	7414	1/4TH IN REG (TOE)
7415	7415	47th FSB (TOE)
7416	7416	4th BDE AVN (TOE)
7417	7417	1 ID DIV CAS (TOE)
7418	7418	1/18 IN (TOE)
7419	7419	1/26 IN (TOE)
7420	7420	1/63 AR (TOE)
7421	7421	1/7 FA (TOE)
7422	7422	1/77 AR (TOE)
7423	7423	2/2 IN (TOE)
7424	7424	2/63 AR (TOE)
7425	7425	201st FSB (TOE)
7426	7426	172ND BDE CAS (TOE)
7427	7427	4/3 ADA (TOE)
7428	7428	701st MSB (TOE)
7429	7429	1/10th SF (TOE)
7430	7430	1/4 IN (TOE)
7431	7431	1/508th IN (TOE)
7432	7432	1/27 FA (TOE)
7433	7433	1st MI (TOE)
7434	7434	5/7 ADA (TOE)
7435	7435	6/52 ADA (TOE)
7436	7436	94th ENG (TOE)
7437	7437	SOUTHWEST ASIA THEATER
7438	7438	48th CSH (TOE)
7439	7439	ARIFJAN TMC
7440	7440	4TH BDE AVN (TOE)
7441	7441	452ND CSH
7442	7442	801ST CSH
7443	7443	LLOYD C. HAWKS TMC
7444	7444	TMC-4-FT. STEWART
7445	7445	TMC-5-FT. STEWART
7446	7446	325th FIELD HOSP
7447	7447	18th FIELD HOSP
7448	7448	USACHPPM-DIR OF LAB SCIENCES
7449	7449	1 AD 2CR CAS (TOE)
7450	7450	1/91 CAV ABN (TOE)
7451	7451	40th ENG (TOE)
7452	7452	BAGHDAD
7453	7453	TALLIL
7454	7454	MOSUL
7455	7455	AL ASAD
7456	7456	TIKRIT
7457	7457	CAMP CROPPER
7458	7458	CAMP BUCCA
7459	7459	BAGRAM/CAMP LACY
7460	7460	SALERNO
7461	7461	TARIN KOWT
7462	7462	JALALABAD
7463	7463	FARAH
7464	7464	KANDAHAR
7465	7465	CAMP TAJI
7466	7466	AL KUT
7467	7467	BAGHDAD/CAMP SATHER
7468	7468	SHARANA
7469	7469	DFIP MED
7470	7470	FOB DWYER
7471	7471	ARMYTOELOC2
7472	7472	ARMYTOELOC3
7473	7473	ARMYTOELOC4
7474	7474	ARMYTOELOC5
7475	7475	CAMP BONDSTEEL
7535	7535	379th EMDS-AL UDEID
7536	7536	447th EMDS-CAMP SATHER
7537	7537	506th EMDS-KIRKUK
7538	7538	376th EMDS-MANAS
7618	7618	EMF KANDAHAR
7901	7901	REMOTE 01
7902	7902	REMOTE 02
7903	7903	REMOTE 03
7904	7904	REMOTE 04
7905	7905	REMOTE 05
7906	7906	REMOTE 06
7907	7907	REMOTE 07
7908	7908	REMOTE 08
7909	7909	REMOTE 09
7910	7910	REMOTE 10
7911	7911	REMOTE 11
7912	7912	REMOTE 12
7913	7913	REMOTE 13(EUROPE)
7914	7914	REMOTE 14(PACIFIC)
7915	7915	REMOTE 15(TLAC)
7916	7916	REMOTE AK-ALASKA
7917	7917	REMOTE 17(NORTH)
7918	7918	REMOTE 18(SOUTH)
7919	7919	REMOTE 19(WEST)
8000	8000	8000-8200 USED FOR TSC-PCM
8001	8001	88TH MED GROUP-TSC PCM
8002	8002	SCOTT MED CENTER TSC-PCM
8003	8003	NAV HOSP GREAT LAKES TSC-PCM
8004	8004	BLANCHFIELD ARMY HOSP TSC-PCM
8005	8005	IRELAND ACH-KNOX TSC-PCM
8006	8006	PORTSMOUTH VA-MCS-PCM
8007	8007	CAMP LEJEUNE-MCS-PCM
8008	8008	SEYMOUR JOHNSON AFB-MCS-PCM
8009	8009	FT BRAGG-MCS-PCM
8010	8010	779TH MED GRP ANDREWS TSC-PCM
8011	8011	87TH MED GRP MCGUIRE TSC-PCM
8012	8012	66TH MED GRP HANSCOM TSC-PCM
8013	8013	436TH MED GRP DOVER TSC-PCM
8014	8014	WALTER REED AMC TSC-PCM
8015	8015	KELLER ACH TSC-PCM
8016	8016	GUTHRIE AHC-FT. DRUM TSC-PCM
8017	8017	NNMC BETHESDA TSC-PCM
8018	8018	NAVAMBCARECEN GROTON TSC-PCM
8019	8019	CHANUTE AFB(RANTOUL) TSC-PCM
8020	8020	FT BENJAMIN HARRISON TSC-PCM
8021	8021	GRISSOM AFB(PERU) TSC-PCM
8022	8022	KI SAWYER AFB(GWINN) TSC-PCM
8023	8023	WURTSMITH AFB(OSCODA) TSC-PCM
8024	8024	AKRON/CANTON TSC-PCM
8025	8025	CHICAGO/GARY TSC-PCM
8026	8026	CINCINNATI TSC-PCM
8027	8027	CLEVELAND TSC-PCM
8028	8028	COLUMBUS TSC-PCM
8029	8029	DETROIT TSC-PCM
8030	8030	LANGLEY AFB TSC-PCM
8031	8031	NH CHERRY POINT TSC-PCM
8032	8032	FORT LEE TSC-PCM
8033	8033	FORT EUSTIS TSC-PCM
8034	8034	MILWAUKEE TSC-PCM
8035	8035	ST LOUIS TSC-PCM
8036	8036	YOUNGSTOWN TSC-PCM
8500	8500	NORTH ATLANTIC REG VET CMD
8501	8501	NATL CAPITAL DISTRICT VET CMD
8502	8502	FT BELVOIR VETERINARY FACILITY
8503	8503	DAHLGREN FI VETERINARY FAC
8504	8504	QUANTICO VETERINARY FACILITY
8505	8505	AP HILL FI VETERINARY FACILITY
8506	8506	ANDREWS VETERINARY FACILITY
8507	8507	PATUXENT FI VETERINARY FAC
8508	8508	JESSUP SUPPLY POINT
8509	8509	FT MYER VETERINARY FACILITY
8510	8510	FRONT ROYAL VETERINARY FAC
8511	8511	FOREST GLEN VETERINARY FAC
8512	8512	DETRICK VETERINARY FACILITY
8513	8513	FT MEADE VETERINARY FACILITY
8514	8514	ANNAPOLIS VETERINARY FACILITY
8515	8515	ABERDEEN PROVING GRND VET FAC
8516	8516	EDGEWOOD VETERINARY FACILITY
8517	8517	DOVER AFB VETERINARY FACILITY
8518	8518	CARLISLE BARRACKS VET FAC
8519	8519	KELLY SUPPLY FACILITY VET FAC
8520	8520	NEW CUMBERLAND VETERINARY FAC
8521	8521	FT INDIANTOWN GAP FI VET FAC
8522	8522	TOBYHANNA ARMY DEPOT FI VET FA
8523	8523	MECHANICSBURG FI VET FACILITY
8524	8524	LETTERKENNY AD VETERINARY FAC
8525	8525	FT DRUM VETERINARY FACILITY
8526	8526	SCOTIA NAVY FI VETERINARY FAC
8527	8527	FT KNOX VETERINARY FACILITY
8528	8528	HARRISON VILLAGE FI VET FAC
8529	8529	SCOTT AFB VETERINARY FACILITY
8530	8530	GRANITE CITY FI VETERINARY FAC
8531	8531	WRIGHT-PATTERSON VETERINARY FA
8532	8532	SELFRIDGE ANGB FI VETERINARY F
8533	8533	CAMP ATTERBURY VETERINARY FAC
8534	8534	CRANE NWS VETERINARY FACILITY
8535	8535	CAMP GRAYLING VETERINARY FACIL
8536	8536	GREAT LAKES VETERINARY FACILIT
8537	8537	FT MCCOY FI VETERINARY FACILIT
8538	8538	ROCK ISLAND FI VETERINARY FACI
8539	8539	CHICAGO TERMINAL MARKET VET FA
8540	8540	CAMP RIPLEY VETERINARY FACILIT
8541	8541	NORTHEAST DISTRICT VET CMD
8542	8542	FT MONMOUTH VETERINARY FACILIT
8543	8543	BRUNSWICK VETERINARY FACILITY
8544	8544	HANSCOM AFB VETERINARY FACILIT
8545	8545	NEW HAMPSHIRE FI VET FACILITY
8546	8546	NEW LONDON VETERINARY FACILITY
8547	8547	NEWPORT FI VETERINARY FACILITY
8548	8548	DLA SUPPLY POINT VET FACILITY
8549	8549	MITCHELL FIELD VET FACILITY
8550	8550	WEST POINT VETERINARY FACILITY
8551	8551	MCGUIRE/DIX VETERINARY FACILIT
8552	8552	LAKEHURST NVL STATN FI VET FAC
8553	8553	PICATINNY VET FACILITY
8554	8554	AZORE VETERINARY FACILITY
8555	8555	PHILADELPHIA SUPPLY PT VET FAC
8556	8556	FT. HAMILTON VET FACILITY
8557	8557	MID-ATLANTIC DISTRICT VET CMD
8558	8558	PENINSULA VETERINARY FACILITY
8559	8559	GLOUCESTER FI VETERINARY FACIT
8560	8560	FT EUSTIS FI VETERINARY FACILI
8561	8561	FT MONROE FI VETERINARY FACILI
8562	8562	LANGLEY AFB VETERINARY FACILIT
8563	8563	NORFOLK VETERINARY FACILITY
8564	8564	PORTSMOUTH FI VETERINARY FACIL
8565	8565	LITTLE CREEK FI VETERINARY FAC
8566	8566	OCEANA NVY AIR STN FI VET FAC
8567	8567	FT STORY FI VETERINARY FACILIT
8568	8568	FT LEE VETERINARY FACILITY
8569	8569	RICHMOND FI VETERINARY FACILIT
8570	8570	GITMO VET DETACHMENT
8571	8571	FT BRAGG VETERINARY FACILITY
8572	8572	SEYMOUR JOHNSON AFB VET FAC
8573	8573	CHERRY POINT VETERINARY FACILI
8574	8574	CAMP LEJEUNE VETERINARY FACILI
8575	8575	NEW RIVER FI VETERINARY FACILI
8576	8576	WESTERN REGIONAL VET CMD
8577	8577	NO CALIFORNIA DISTRICT VET CMD
8578	8578	TRACY VETERINARY FACILITY
8579	8579	STOCKTON FI VETERINARY FACILIT
8580	8580	BEALE AFB VETERINARY FACILITY
8581	8581	SACRAMENTO VETERINARY FACILITY
8582	8582	FALLON NAVAL AIR STATN VET FAC
8583	8583	TRAVIS AFB VETERINARY FACILITY
8584	8584	NORTH BAY FI VETERINARY FACILI
8585	8585	BAY AREA SUPPORT POINT VET FAC
8586	8586	LEMOORE NAVAL AIR STAT VET FAC
8587	8587	MONTERY FI VETERINARY FACILITY
8588	8588	PNW DISTRICT VET CMD
8589	8589	FT LEWIS VETERINARY FACILITY
8590	8590	YAKIMA TRAINING CENTER-TISA VE
8591	8591	OLYMPIC VETERINARY FACILITY
8592	8592	BANGOR VETERINARY FACILITY
8593	8593	BREMERTON FI/COMM VET FACILITY
8594	8594	RANIER VETERINARY FACILITY
8595	8595	MCCHORD VETERINARY FACILITY
8596	8596	DLA SUPPLY POINT VETERINARY FA
8597	8597	FAIRCHILD AFB VETERINARY FACIL
8598	8598	MOUNTAIN HOME AFB VETERINARY F
8599	8599	CASCADE VETERINARY FACILITY
8600	8600	EVERETTE FI VETERINARY FACILIT
8601	8601	ALASKA DISTRICT VET CMD
8602	8602	FT RICHARDSON VETERINARY FACIL
8603	8603	KODIAK FI VETERINARY FACILITY
8604	8604	FT WAINWRIGHT VETERINARY FACIL
8605	8605	FT GREELY VETERINARY FACILITY
8606	8606	EIELSON AFB VETERINARY FACILIT
8607	8607	SO CALIFORNIA VETERINARY FACIL
8608	8608	SAN DIEGO VETERINARY FACILITY
8609	8609	MIRIMAR VETERINARY FACILITY
8610	8610	YUMA FI VETERINARY FACILITY
8611	8611	WEST COAST VETERINARY FACILITY
8612	8612	LONG BEACH FI VETERINARY FACIL
8613	8613	CAMP PENDLETON VETERINARY FACI
8614	8614	EL TORO FI VETERINARY FACILITY
8615	8615	SAN ONOFRE FI VETERINARY FACIL
8616	8616	PORT HUENEME VETERINARY FACILI
8617	8617	POINT MAGU FI VETERINARY FACIL
8618	8618	VANDENBURG AFB VETERINARY FACI
8619	8619	MOJAVE VETERINARY FACILITY
8620	8620	FT IRWIN VETERINARY FACILITY
8621	8621	BARSTOW FI VETERINARY FACILITY
8622	8622	EDWARDS AFB VETERINARY FACILIT
8623	8623	CHINA LAKE FI VETERINARY FACIL
8624	8624	29 PALMS VETERINARY FACILITY
8625	8625	NELLIS AFB VETERINARY FACILITY
8626	8626	PACIFIC REGIONAL VET CMD
8627	8627	CENPAC DISTRICT VET CMD
8628	8628	FT SHAFTER VETERINARY FACILITY
8629	8629	KANEOHE MCBH VETERINARY FACILI
8630	8630	HICKAM AFB VETERINARY FACILITY
8631	8631	PEARL HARBOR COMMISSARY VET FA
8632	8632	HILO FI VETERINARY FACILITY
8633	8633	SCHOFIELD BARRACKS VETERINARY
8634	8634	BARBERS POINT VETERINARY FACIL
8635	8635	WESPAC DISTRICT VET CMD
8636	8636	GUAM NAVAL SUPPORT VET FACILIT
8637	8637	SPICA SHIPRIDER VET FACILITY
8638	8638	SAN JOSE SHIPRIDER VET FACILIT
8639	8639	NIAGRA FALLS SHIPRIDER VET FAC
8640	8640	OROTE COMMISSARY VET FACILITY
8641	8641	BOLLER VETERINARY FACILITY
8642	8642	ANDERSEN AFB VETERINARY FACILI
8643	8643	SINGAPORE VETERINARY FACILITY
8644	8644	NEW ZEALAND VETERINARY FACILIT
8645	8645	JAPAN DISTRICT VET CMD
8646	8646	CAMP ZAMA VETERINARY FACILITY
8647	8647	SHA FI VETERINARY FACILITY
8648	8648	ANA FI VETERINARY FACILITY
8649	8649	SGD FI VETERINARY FACILITY
8650	8650	YKH FI VETERINARY FACILITY
8651	8651	YOKOTA AFB VETERINARY FACILITY
8652	8652	MISAWA AFB VETERINARY FACILITY
8653	8653	YOKOSUKA NB VETERINARY FACILIT
8654	8654	OKINAWA VETERINARY FACILITY
8655	8655	KADENA VETERINARY FACILITY
8656	8656	IWAKUNI MCAS VETERINARY FACILI
8657	8657	SASEBO VETERINARY FACILITY
8658	8658	GREAT PLAINS REGIONAL VET CMD
8659	8659	SOUTH TEXAS DISTRICT VET CMD
8660	8660	FT SAM HOUSTON VETERINARY FACI
8661	8661	BROOKS AFB VETERINARY FACILITY
8662	8662	RANDOLPH AFB VETERINARY FACILI
8663	8663	LACKLAND AFB VETERINARY FACILI
8664	8664	LAUGHLIN AFB VETERINARY FACILI
8665	8665	OPERATIONAL RATIONS VET FACILI
8666	8666	MCALLEN MRE VETERINARY FACILIT
8667	8667	EVANSVILLE MRE VETERINARY FACI
8668	8668	MULLINS MRE VETERINARY FACILIT
8669	8669	CORPUS CHRISTI VETERINARY FACI
8670	8670	KINGSVILLE FI VETERINARY FACIL
8671	8671	INGLESIDE SUPPLY POINT VET FAC
8672	8672	DOD VETERINARY FACILITY
8673	8673	DOD MILITARY WORKING DOG CENTE
8674	8674	SOUTH PLAINS DISTRICT VET CMD
8675	8675	FORT HOOD VETERINARY FACILITY
8676	8676	DYESS AFB VETERINARY FACILITY
8677	8677	FORT WORTH NAS VETERINARY FACL
8678	8678	LOUISIANA VETERINARY FACILITY
8679	8679	NEW ORLEANS FI VETERINARY FACI
8680	8680	ALGIERS NSA FI VETERINARY FACI
8681	8681	BARKSDALE VETERINARY FACILITY
8682	8682	OKLAHOMA VETERINARY FACILITY
8683	8683	SHEPPARD AFB VETERINARY FACILI
8684	8684	TINKER AFB VETERINARY FACILITY
8685	8685	PANAMA DISTRICT VET CMD
8686	8686	COROZAL VETERINARY FACILITY
8687	8687	ROCKY MOUNTAIN DISTRICT VET CM
8688	8688	DENVER VETERINARY FACILITY
8689	8689	HILL AFB VETERINARY FACILITY
8690	8690	DUGWAY PROVING GROUND VET FACI
8691	8691	GRANDS FORKS AFB VETERINARY FA
8692	8692	MINOT AFB VETERINARY FACILITY
8693	8693	FT CARSON VETERINARY FACILITY
8694	8694	AIR FORCE ACAD VETERINARY FACI
8695	8695	ELLSWORTH AFB VETERINARY FACIL
8696	8696	MALMSTROM AFB VETERINARY FACIL
8697	8697	FORT BLISS VETERINARY FACILITY
8698	8698	WHITE SANDS VETERINARY FACILIT
8699	8699	HOLLOMAN AFB VETERINARY FACILI
8700	8700	KIRTLAND AFB VETERINARY FACILI
8701	8701	CANNON AFB VETERINARY FACILITY
8702	8702	FORT HUACHUCA VETERINARY FACIL
8703	8703	LUKE AFB VETERINARY FACILITY
8704	8704	DAVIS MONTHAN AFB VETERINARY F
8705	8705	NORTH PLAINS DISTRICT VET CMD
8706	8706	FORT LEAVENWORTH VETERINARY FA
8707	8707	OFFUTT AFB VETERINARY FACILITY
